# kapture format: 1.1
# X, Y, Z, R, G, B
1.288229999999999986e+00,3.906939999999999857e-01,1.601760000000000161e+01,7.200000000000000000e+01,8.200000000000000000e+01,8.400000000000000000e+01
-1.535530000000000062e+00,2.802120000000000166e-01,1.500539999999999985e+01,6.300000000000000000e+01,8.400000000000000000e+01,8.600000000000000000e+01
3.240909999999999958e+00,5.067700000000000538e-01,1.678419999999999845e+01,1.630000000000000000e+02,1.810000000000000000e+02,1.910000000000000000e+02
1.696479999999999988e+00,1.438879999999999881e-01,1.625900000000000034e+01,1.130000000000000000e+02,1.100000000000000000e+02,8.800000000000000000e+01
-2.433240000000000069e+00,8.230290000000000106e-01,1.418249999999999922e+01,2.140000000000000000e+02,2.310000000000000000e+02,2.380000000000000000e+02
-9.830740000000000034e-01,3.298840000000000106e-01,1.499119999999999919e+01,1.160000000000000000e+02,1.290000000000000000e+02,1.380000000000000000e+02
-3.763029999999999986e-01,7.166130000000000555e-01,1.518089999999999939e+01,2.060000000000000000e+02,2.250000000000000000e+02,2.290000000000000000e+02
-6.386830000000000007e-01,3.108520000000000172e-01,1.515109999999999957e+01,1.090000000000000000e+02,1.130000000000000000e+02,1.240000000000000000e+02
-1.279289999999999949e+01,-3.473870000000000013e-01,2.856240000000000023e+01,9.300000000000000000e+01,1.040000000000000000e+02,4.500000000000000000e+01
-6.386830000000000007e-01,3.108520000000000172e-01,1.515109999999999957e+01,1.090000000000000000e+02,1.130000000000000000e+02,1.240000000000000000e+02
-6.470529999999999893e-01,8.250100000000000211e-01,1.504940000000000033e+01,7.300000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01
-1.626090000000000035e+00,3.730609999999999760e-01,1.494519999999999982e+01,3.700000000000000000e+01,5.500000000000000000e+01,5.400000000000000000e+01
-7.981719999999999926e-01,8.640640000000000542e-01,1.496819999999999951e+01,7.100000000000000000e+01,7.600000000000000000e+01,8.000000000000000000e+01
-7.520809999999999995e-01,3.907379999999999742e-01,1.508469999999999978e+01,1.110000000000000000e+02,1.260000000000000000e+02,1.330000000000000000e+02
4.869580000000000020e+00,9.771670000000000078e-01,1.723629999999999995e+01,8.700000000000000000e+01,9.100000000000000000e+01,9.400000000000000000e+01
-2.154409999999999936e-01,3.786900000000000266e-01,1.533520000000000039e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.700000000000000000e+01
3.429180000000000117e+00,1.055279999999999996e+00,1.669219999999999970e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.600000000000000000e+01
-2.651270000000000016e-02,3.746909999999999963e-01,1.541080000000000005e+01,1.010000000000000000e+02,1.010000000000000000e+02,1.020000000000000000e+02
8.770240000000000258e-01,1.378810000000000091e+00,1.559929999999999950e+01,6.300000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01
1.123029999999999973e+00,3.266100000000000114e-01,1.595090000000000074e+01,1.280000000000000000e+02,1.350000000000000000e+02,1.320000000000000000e+02
3.275529999999999831e+00,1.397350000000000092e+00,1.650750000000000028e+01,5.900000000000000000e+01,5.700000000000000000e+01,6.000000000000000000e+01
1.398719999999999998e-02,4.097879999999999856e-01,1.543219999999999992e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.300000000000000000e+01
-8.108769999999999589e-01,1.685170000000000057e+00,1.479529999999999923e+01,7.700000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01
-1.347659999999999947e+01,-1.169200000000000017e+00,2.943750000000000000e+01,9.900000000000000000e+01,1.070000000000000000e+02,6.700000000000000000e+01
4.178609999999999935e+00,1.669130000000000003e+00,1.670339999999999847e+01,1.100000000000000000e+02,1.190000000000000000e+02,1.260000000000000000e+02
1.255300000000000082e+00,3.447839999999999794e-01,1.600240000000000151e+01,5.500000000000000000e+01,6.800000000000000000e+01,6.600000000000000000e+01
-6.311819999999999931e-02,2.012210000000000054e+00,1.504529999999999923e+01,1.160000000000000000e+02,1.310000000000000000e+02,1.360000000000000000e+02
1.256510000000000016e+00,3.453919999999999768e-01,1.601330000000000098e+01,5.500000000000000000e+01,6.800000000000000000e+01,6.600000000000000000e+01
3.768069999999999808e+00,2.365679999999999783e+00,1.630649999999999977e+01,5.200000000000000000e+01,5.800000000000000000e+01,5.300000000000000000e+01
3.527670000000000083e+00,2.362289999999999945e-01,1.700590000000000046e+01,9.600000000000000000e+01,1.110000000000000000e+02,1.160000000000000000e+02
-2.505899999999999794e-01,2.423119999999999941e+00,1.483769999999999989e+01,8.500000000000000000e+01,8.900000000000000000e+01,9.200000000000000000e+01
-1.944180000000000019e+00,5.394740000000000091e-01,1.448889999999999922e+01,1.050000000000000000e+02,1.190000000000000000e+02,1.280000000000000000e+02
7.680470000000000352e-01,2.568550000000000111e+00,1.516060000000000052e+01,8.900000000000000000e+01,9.700000000000000000e+01,9.900000000000000000e+01
1.794270000000000032e+00,3.417069999999999830e-01,1.626119999999999877e+01,6.600000000000000000e+01,6.400000000000000000e+01,5.100000000000000000e+01
-1.514159999999999950e+00,2.707300000000000040e+00,1.421829999999999927e+01,7.900000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
1.603450000000000042e+00,3.725849999999999995e-01,1.615599999999999881e+01,1.230000000000000000e+02,1.320000000000000000e+02,1.330000000000000000e+02
-2.846029999999999838e+00,2.719399999999999817e+00,1.356649999999999956e+01,5.100000000000000000e+01,6.000000000000000000e+01,5.500000000000000000e+01
1.095210000000000017e+00,4.257509999999999906e-01,1.591910000000000025e+01,1.130000000000000000e+02,1.170000000000000000e+02,1.180000000000000000e+02
-1.821329999999999893e+00,3.202719999999999789e+00,1.394359999999999999e+01,1.070000000000000000e+02,1.090000000000000000e+02,9.500000000000000000e+01
3.241960000000000175e+00,3.369099999999999873e-01,1.686349999999999838e+01,1.840000000000000000e+02,1.980000000000000000e+02,2.060000000000000000e+02
7.267029999999999879e-01,3.265769999999999840e+00,1.492300000000000004e+01,6.600000000000000000e+01,5.700000000000000000e+01,5.400000000000000000e+01
2.882819999999999827e-01,5.019919999999999938e-01,1.555489999999999995e+01,9.900000000000000000e+01,1.000000000000000000e+02,1.050000000000000000e+02
-3.542250000000000121e-01,3.314789999999999903e+00,1.451169999999999938e+01,1.150000000000000000e+02,1.260000000000000000e+02,1.300000000000000000e+02
-2.114059999999999828e+00,6.516359999999999930e-01,1.438749999999999929e+01,6.900000000000000000e+01,8.100000000000000000e+01,8.600000000000000000e+01
-1.282769999999999966e+00,3.499890000000000168e+00,1.406840000000000046e+01,5.700000000000000000e+01,5.500000000000000000e+01,5.100000000000000000e+01
4.481969999999999704e-02,5.395790000000000308e-01,1.542489999999999917e+01,1.000000000000000000e+02,9.900000000000000000e+01,1.040000000000000000e+02
1.656430000000000069e+00,3.619510000000000005e+00,1.505289999999999928e+01,8.300000000000000000e+01,8.000000000000000000e+01,7.300000000000000000e+01
-3.128690000000000193e+00,7.458869999999999667e-01,1.383939999999999948e+01,1.110000000000000000e+02,1.260000000000000000e+02,1.330000000000000000e+02
-3.848440000000000194e-01,3.644109999999999960e+00,1.437749999999999950e+01,8.900000000000000000e+01,9.700000000000000000e+01,1.040000000000000000e+02
-7.452349999999999808e-01,6.262649999999999606e-01,1.504110000000000014e+01,7.800000000000000000e+01,8.500000000000000000e+01,9.300000000000000000e+01
6.558739999999999570e-01,4.045819999999999972e+00,1.458239999999999981e+01,7.400000000000000000e+01,7.300000000000000000e+01,6.900000000000000000e+01
1.045849999999999946e+00,5.681429999999999536e-01,1.587800000000000011e+01,4.900000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
-1.563290000000000068e+00,4.897100000000000009e+00,1.350150000000000006e+01,7.000000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01
-4.811460000000000181e-01,6.519690000000000207e-01,1.516900000000000048e+01,8.100000000000000000e+01,9.400000000000000000e+01,9.700000000000000000e+01
-2.209680000000000089e+00,4.869510000000000005e+00,1.327050000000000018e+01,5.600000000000000000e+01,5.700000000000000000e+01,5.300000000000000000e+01
-1.277600000000000069e+00,7.048459999999999726e-01,1.476789999999999914e+01,1.090000000000000000e+02,1.220000000000000000e+02,1.310000000000000000e+02
-1.269430000000000058e+00,4.981359999999999566e+00,1.358409999999999940e+01,7.700000000000000000e+01,7.700000000000000000e+01,6.500000000000000000e+01
1.563369999999999926e+00,5.854989999999999917e-01,1.609519999999999840e+01,7.600000000000000000e+01,8.000000000000000000e+01,8.300000000000000000e+01
1.016529999999999934e+00,3.039520000000000000e-01,1.590150000000000041e+01,1.040000000000000000e+02,1.080000000000000000e+02,1.090000000000000000e+02
1.282350000000000101e+00,6.324809999999999599e-01,1.595459999999999923e+01,8.100000000000000000e+01,8.700000000000000000e+01,8.500000000000000000e+01
1.016440000000000010e+00,3.046209999999999751e-01,1.589939999999999998e+01,1.040000000000000000e+02,1.080000000000000000e+02,1.090000000000000000e+02
1.346079999999999943e+00,6.372360000000000246e-01,1.599469999999999992e+01,7.500000000000000000e+01,8.100000000000000000e+01,7.900000000000000000e+01
1.638069999999999915e+00,3.345400000000000040e-01,1.619129999999999825e+01,1.200000000000000000e+02,1.270000000000000000e+02,1.190000000000000000e+02
-6.318580000000000307e-01,7.362119999999999775e-01,1.506559999999999988e+01,1.210000000000000000e+02,1.310000000000000000e+02,1.380000000000000000e+02
-5.376189999999999580e-01,8.711400000000000254e-01,1.509479999999999933e+01,1.040000000000000000e+02,1.170000000000000000e+02,1.250000000000000000e+02
1.883040000000000047e+00,6.312309999999999865e-01,1.619389999999999930e+01,7.700000000000000000e+01,8.300000000000000000e+01,8.200000000000000000e+01
3.363329999999999931e+00,7.448029999999999928e-01,1.671969999999999956e+01,2.800000000000000000e+01,3.500000000000000000e+01,4.100000000000000000e+01
-9.610969999999999791e-01,7.616209999999999924e-01,1.489920000000000044e+01,1.060000000000000000e+02,1.150000000000000000e+02,1.220000000000000000e+02
5.561760000000000037e-01,9.077229999999999466e-01,1.559409999999999918e+01,5.600000000000000000e+01,5.400000000000000000e+01,5.700000000000000000e+01
-2.557220000000000049e+00,8.375799999999999912e-01,1.412420000000000009e+01,1.130000000000000000e+02,1.230000000000000000e+02,1.310000000000000000e+02
4.445219999999999727e-01,1.296729999999999938e+00,1.545279999999999987e+01,1.110000000000000000e+02,1.160000000000000000e+02,1.170000000000000000e+02
8.773199999999999887e-01,6.831139999999999990e-01,1.576900000000000013e+01,4.900000000000000000e+01,4.900000000000000000e+01,5.200000000000000000e+01
-1.281150000000000011e+00,1.371080000000000076e+00,1.461190000000000033e+01,2.120000000000000000e+02,2.320000000000000000e+02,2.330000000000000000e+02
-3.110559999999999992e+00,8.690959999999999797e-01,1.384730000000000061e+01,1.150000000000000000e+02,1.280000000000000000e+02,1.340000000000000000e+02
1.499079999999999968e+00,1.319849999999999968e+00,1.585609999999999964e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.300000000000000000e+01
-3.110559999999999992e+00,8.690959999999999797e-01,1.384730000000000061e+01,1.150000000000000000e+02,1.280000000000000000e+02,1.340000000000000000e+02
-4.459489999999999843e-01,1.396519999999999984e+00,1.502360000000000007e+01,7.300000000000000000e+01,6.900000000000000000e+01,6.800000000000000000e+01
1.446360000000000090e+00,6.970629999999999882e-01,1.602280000000000015e+01,7.100000000000000000e+01,7.800000000000000000e+01,8.100000000000000000e+01
1.084899999999999975e+00,1.431499999999999995e+00,1.563090000000000046e+01,6.200000000000000000e+01,5.700000000000000000e+01,6.100000000000000000e+01
1.446360000000000090e+00,6.970629999999999882e-01,1.602280000000000015e+01,7.100000000000000000e+01,7.800000000000000000e+01,8.100000000000000000e+01
1.482509999999999994e+00,1.500729999999999897e+00,1.579299999999999926e+01,9.000000000000000000e+01,9.000000000000000000e+01,9.200000000000000000e+01
-1.952139999999999986e+00,8.563929999999999598e-01,1.442070000000000007e+01,7.800000000000000000e+01,8.900000000000000000e+01,9.100000000000000000e+01
2.797639999999999905e+00,1.481889999999999930e+00,1.627850000000000108e+01,6.500000000000000000e+01,5.900000000000000000e+01,5.800000000000000000e+01
3.275269999999999904e+00,6.839699999999999669e-01,1.673979999999999890e+01,1.610000000000000000e+02,1.780000000000000000e+02,1.850000000000000000e+02
1.531859999999999999e+00,1.848989999999999911e+00,1.568609999999999971e+01,9.200000000000000000e+01,9.700000000000000000e+01,1.000000000000000000e+02
1.460409999999999986e+00,7.551830000000000487e-01,1.600649999999999906e+01,1.060000000000000000e+02,1.110000000000000000e+02,1.140000000000000000e+02
6.340949999999999642e-01,2.574149999999999938e+00,1.512679999999999936e+01,1.070000000000000000e+02,1.140000000000000000e+02,1.200000000000000000e+02
-5.723650000000000126e-01,8.407710000000000461e-01,1.507549999999999990e+01,1.270000000000000000e+02,1.410000000000000000e+02,1.440000000000000000e+02
7.294410000000000061e-01,2.702290000000000081e+00,1.512829999999999941e+01,9.700000000000000000e+01,1.050000000000000000e+02,1.080000000000000000e+02
-6.275030000000000330e-01,8.650879999999999681e-01,1.504770000000000074e+01,6.800000000000000000e+01,7.800000000000000000e+01,7.900000000000000000e+01
-3.134329999999999838e+00,2.676860000000000017e+00,1.342179999999999929e+01,2.080000000000000000e+02,2.230000000000000000e+02,2.300000000000000000e+02
6.316500000000000448e-01,8.356219999999999759e-01,1.563579999999999970e+01,7.500000000000000000e+01,7.400000000000000000e+01,7.900000000000000000e+01
6.071499999999999675e-01,2.767539999999999889e+00,1.505410000000000004e+01,8.100000000000000000e+01,7.100000000000000000e+01,5.900000000000000000e+01
-2.249429999999999819e+00,9.791309999999999736e-01,1.425980000000000025e+01,1.140000000000000000e+02,1.240000000000000000e+02,1.340000000000000000e+02
6.397300000000000209e-01,2.935070000000000068e+00,1.499450000000000038e+01,6.400000000000000000e+01,6.400000000000000000e+01,5.200000000000000000e+01
6.044779999999999598e-01,8.870730000000000004e-01,1.561129999999999995e+01,4.900000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+01
1.902300000000000102e+00,2.990019999999999900e+00,1.541510000000000069e+01,7.500000000000000000e+01,8.000000000000000000e+01,7.600000000000000000e+01
8.897850000000000481e-01,8.712450000000000472e-01,1.573390000000000022e+01,8.900000000000000000e+01,9.000000000000000000e+01,9.200000000000000000e+01
-1.939310000000000089e+00,2.948609999999999953e+00,1.395040000000000013e+01,6.400000000000000000e+01,6.500000000000000000e+01,5.300000000000000000e+01
-1.551849999999999952e+00,1.044340000000000046e+00,1.456750000000000078e+01,1.140000000000000000e+02,1.230000000000000000e+02,1.220000000000000000e+02
-2.377899999999999903e+00,3.020799999999999930e+00,1.373470000000000013e+01,7.800000000000000000e+01,8.700000000000000000e+01,8.200000000000000000e+01
2.225859999999999950e+00,9.138960000000000417e-01,1.626620000000000132e+01,5.800000000000000000e+01,5.700000000000000000e+01,5.300000000000000000e+01
-2.679390000000000160e+00,3.056480000000000086e+00,1.359680000000000000e+01,8.700000000000000000e+01,9.000000000000000000e+01,7.300000000000000000e+01
-7.666260000000000296e-01,1.053109999999999991e+00,1.495330000000000048e+01,1.130000000000000000e+02,1.190000000000000000e+02,1.220000000000000000e+02
-2.550629999999999953e+00,3.187269999999999825e+00,1.361379999999999946e+01,9.100000000000000000e+01,9.300000000000000000e+01,6.500000000000000000e+01
2.913720000000000199e-01,1.015090000000000048e+00,1.545519999999999960e+01,1.060000000000000000e+02,1.080000000000000000e+02,1.070000000000000000e+02
-1.697959999999999914e+00,3.217260000000000009e+00,1.399280000000000079e+01,7.500000000000000000e+01,7.000000000000000000e+01,5.800000000000000000e+01
-1.652069999999999927e+00,1.116219999999999990e+00,1.450530000000000008e+01,1.180000000000000000e+02,1.250000000000000000e+02,1.270000000000000000e+02
3.980879999999999974e-01,3.631899999999999906e+00,1.468280000000000030e+01,8.900000000000000000e+01,7.800000000000000000e+01,5.800000000000000000e+01
-1.652069999999999927e+00,1.116219999999999990e+00,1.450530000000000008e+01,1.180000000000000000e+02,1.250000000000000000e+02,1.270000000000000000e+02
3.973309999999999897e-01,3.629729999999999901e+00,1.467950000000000088e+01,8.900000000000000000e+01,7.800000000000000000e+01,5.800000000000000000e+01
-1.469700000000000006e+00,1.113390000000000102e+00,1.459849999999999959e+01,8.000000000000000000e+01,8.300000000000000000e+01,8.800000000000000000e+01
-1.074620000000000020e-01,3.663949999999999818e+00,1.447519999999999918e+01,1.010000000000000000e+02,1.050000000000000000e+02,1.140000000000000000e+02
-1.469700000000000006e+00,1.113390000000000102e+00,1.459849999999999959e+01,8.000000000000000000e+01,8.300000000000000000e+01,8.800000000000000000e+01
8.681159999999999988e-01,3.849800000000000111e+00,1.473840000000000039e+01,8.200000000000000000e+01,7.500000000000000000e+01,5.900000000000000000e+01
-8.910489999999999799e-01,1.096980000000000066e+00,1.487609999999999921e+01,1.450000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02
-1.185869999999999980e+00,3.861639999999999961e+00,1.398869999999999969e+01,7.600000000000000000e+01,7.300000000000000000e+01,6.400000000000000000e+01
7.122349999999999515e-01,1.057739999999999903e+00,1.562920000000000087e+01,5.300000000000000000e+01,5.100000000000000000e+01,5.400000000000000000e+01
3.550460000000000074e-03,4.010229999999999961e+00,1.439690000000000047e+01,8.500000000000000000e+01,8.400000000000000000e+01,7.800000000000000000e+01
-7.084639999999999826e-01,1.149759999999999893e+00,1.495350000000000001e+01,1.160000000000000000e+02,1.250000000000000000e+02,1.220000000000000000e+02
-2.136519999999999975e+00,4.137270000000000003e+00,1.352970000000000006e+01,1.090000000000000000e+02,1.140000000000000000e+02,1.180000000000000000e+02
3.571369999999999822e-01,1.116160000000000041e+00,1.545850000000000080e+01,1.060000000000000000e+02,1.060000000000000000e+02,1.080000000000000000e+02
-7.157639999999999558e-01,4.217810000000000059e+00,1.406719999999999970e+01,6.800000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01
2.279189999999999827e+00,1.081429999999999891e+00,1.622149999999999892e+01,6.500000000000000000e+01,6.700000000000000000e+01,5.500000000000000000e+01
-2.065119999999999845e+00,4.382209999999999717e+00,1.347240000000000038e+01,6.700000000000000000e+01,6.700000000000000000e+01,6.900000000000000000e+01
2.225229999999999819e+00,1.169159999999999977e+00,1.616910000000000025e+01,1.260000000000000000e+02,1.220000000000000000e+02,1.110000000000000000e+02
-2.284720000000000084e+00,4.454830000000000290e+00,1.336800000000000033e+01,8.700000000000000000e+01,8.800000000000000000e+01,9.200000000000000000e+01
2.368809999999999860e+00,1.191820000000000102e+00,1.620820000000000149e+01,1.090000000000000000e+02,1.080000000000000000e+02,1.020000000000000000e+02
-2.655409999999999826e+00,4.764020000000000366e+00,1.313770000000000060e+01,8.700000000000000000e+01,9.200000000000000000e+01,9.500000000000000000e+01
-1.195710000000000051e+00,1.293979999999999908e+00,1.469299999999999962e+01,1.220000000000000000e+02,1.250000000000000000e+02,1.300000000000000000e+02
-1.152919999999999945e+00,5.404020000000000046e+00,1.345359999999999978e+01,5.200000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01
-8.809019999999999628e-01,1.278610000000000024e+00,1.484779999999999944e+01,1.240000000000000000e+02,1.290000000000000000e+02,1.340000000000000000e+02
2.519519999999999982e+00,2.504529999999999951e-02,1.665810000000000102e+01,8.900000000000000000e+01,9.600000000000000000e+01,1.040000000000000000e+02
-1.317350000000000021e+00,1.318410000000000082e+00,1.461940000000000062e+01,2.390000000000000000e+02,2.500000000000000000e+02,2.550000000000000000e+02
-1.744839999999999947e+00,4.827069999999999972e-01,1.455240000000000045e+01,1.480000000000000000e+02,1.670000000000000000e+02,1.710000000000000000e+02
1.276639999999999997e+00,1.248089999999999922e+00,1.578669999999999973e+01,5.800000000000000000e+01,5.800000000000000000e+01,6.000000000000000000e+01
-1.235190000000000010e+00,8.265409999999999702e-01,1.476440000000000019e+01,7.100000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01
5.241990000000000371e+00,1.178230000000000111e+00,1.725110000000000099e+01,7.000000000000000000e+01,7.700000000000000000e+01,7.900000000000000000e+01
-1.001190000000000024e+00,1.005309999999999926e+00,1.483869999999999933e+01,7.800000000000000000e+01,8.300000000000000000e+01,8.600000000000000000e+01
-1.498869999999999925e+00,1.339979999999999949e+00,1.453439999999999976e+01,7.400000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01
1.100319999999999965e+00,1.154670000000000085e+00,1.575420000000000087e+01,1.070000000000000000e+02,1.070000000000000000e+02,1.090000000000000000e+02
2.258630000000000138e+00,1.267090000000000050e+00,1.615780000000000172e+01,6.700000000000000000e+01,6.400000000000000000e+01,5.700000000000000000e+01
-1.714839999999999920e+00,2.597090000000000121e+00,1.414770000000000039e+01,8.800000000000000000e+01,9.300000000000000000e+01,9.600000000000000000e+01
1.391259999999999941e+00,1.310599999999999987e+00,1.581000000000000050e+01,1.040000000000000000e+02,1.040000000000000000e+02,1.060000000000000000e+02
-1.590419999999999945e+00,2.895919999999999828e+00,1.413979999999999926e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.700000000000000000e+01
1.888430000000000053e+00,1.330670000000000019e+00,1.599130000000000074e+01,1.010000000000000000e+02,1.010000000000000000e+02,9.900000000000000000e+01
8.125839999999999730e-01,2.951210000000000111e+00,1.507450000000000045e+01,6.500000000000000000e+01,6.100000000000000000e+01,5.800000000000000000e+01
8.009109999999999840e-02,1.384020000000000028e+00,1.527459999999999951e+01,1.070000000000000000e+02,1.090000000000000000e+02,1.080000000000000000e+02
5.350829999999999753e-01,3.005910000000000082e+00,1.492220000000000013e+01,6.400000000000000000e+01,6.400000000000000000e+01,5.400000000000000000e+01
9.637029999999999763e-01,1.395780000000000021e+00,1.562260000000000026e+01,9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01
-2.464189999999999880e+00,3.100150000000000183e+00,1.366719999999999935e+01,1.420000000000000000e+02,1.490000000000000000e+02,1.370000000000000000e+02
1.521069999999999922e+00,1.384689999999999976e+00,1.583750000000000036e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.300000000000000000e+01
-1.569819999999999993e+00,3.327170000000000183e+00,1.401789999999999914e+01,6.800000000000000000e+01,6.800000000000000000e+01,5.700000000000000000e+01
-1.850600000000000023e-01,1.425510000000000055e+00,1.513569999999999993e+01,1.070000000000000000e+02,1.130000000000000000e+02,1.130000000000000000e+02
8.130300000000000304e-01,3.650879999999999903e+00,1.479780000000000051e+01,8.100000000000000000e+01,7.900000000000000000e+01,6.900000000000000000e+01
1.746939999999999937e+00,1.382509999999999906e+00,1.592430000000000057e+01,5.700000000000000000e+01,5.800000000000000000e+01,6.000000000000000000e+01
-1.006820000000000048e+00,3.644569999999999865e+00,1.413840000000000074e+01,9.100000000000000000e+01,9.500000000000000000e+01,9.800000000000000000e+01
1.265349999999999975e+00,1.409440000000000026e+00,1.571870000000000012e+01,6.000000000000000000e+01,5.800000000000000000e+01,5.900000000000000000e+01
-5.069209999999999994e+00,3.758070000000000022e+00,1.400339999999999918e+01,3.000000000000000000e+01,3.700000000000000000e+01,2.900000000000000000e+01
2.230560000000000098e+00,1.425119999999999942e+00,1.609829999999999828e+01,6.700000000000000000e+01,5.800000000000000000e+01,5.100000000000000000e+01
-8.071730000000000294e-01,3.779799999999999827e+00,1.417650000000000077e+01,9.100000000000000000e+01,9.600000000000000000e+01,1.010000000000000000e+02
8.361589999999999856e-01,1.475859999999999950e+00,1.555739999999999945e+01,6.300000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01
-1.086720000000000047e-02,3.806130000000000013e+00,1.446189999999999998e+01,1.120000000000000000e+02,1.210000000000000000e+02,1.280000000000000000e+02
2.425159999999999982e+00,1.445990000000000109e+00,1.615399999999999991e+01,6.100000000000000000e+01,5.700000000000000000e+01,4.800000000000000000e+01
-1.086720000000000047e-02,3.806130000000000013e+00,1.446189999999999998e+01,1.120000000000000000e+02,1.210000000000000000e+02,1.280000000000000000e+02
4.809129999999999683e+00,1.409280000000000088e+00,1.703859999999999886e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.500000000000000000e+01
3.758190000000000142e-01,4.090110000000000134e+00,1.448339999999999961e+01,1.000000000000000000e+02,1.060000000000000000e+02,1.040000000000000000e+02
2.860419999999999963e+00,1.456660000000000066e+00,1.633050000000000068e+01,6.300000000000000000e+01,6.300000000000000000e+01,6.100000000000000000e+01
3.751550000000000162e-01,4.089209999999999567e+00,1.447949999999999982e+01,1.000000000000000000e+02,1.060000000000000000e+02,1.040000000000000000e+02
-5.216079999999999606e-01,1.529050000000000020e+00,1.496059999999999945e+01,1.050000000000000000e+02,1.050000000000000000e+02,1.070000000000000000e+02
-1.930549999999999988e+00,4.060810000000000031e+00,1.362119999999999997e+01,9.600000000000000000e+01,9.900000000000000000e+01,9.600000000000000000e+01
-1.774259999999999948e+00,1.577639999999999931e+00,1.435050000000000026e+01,1.130000000000000000e+02,1.280000000000000000e+02,1.260000000000000000e+02
6.373790000000000289e-01,4.331310000000000215e+00,1.446579999999999977e+01,9.100000000000000000e+01,8.800000000000000000e+01,7.900000000000000000e+01
1.560750000000000082e+00,1.553719999999999990e+00,1.579540000000000077e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.200000000000000000e+01
-1.580950000000000133e-01,4.445269999999999833e+00,1.416370000000000040e+01,1.180000000000000000e+02,1.230000000000000000e+02,1.270000000000000000e+02
2.399509999999999810e+00,1.550270000000000037e+00,1.610970000000000013e+01,6.300000000000000000e+01,5.900000000000000000e+01,5.200000000000000000e+01
-2.617809999999999970e+00,4.325140000000000207e+00,1.328950000000000031e+01,8.800000000000000000e+01,9.700000000000000000e+01,9.600000000000000000e+01
-9.652880000000000349e-01,1.613949999999999996e+00,1.473610000000000042e+01,7.200000000000000000e+01,7.600000000000000000e+01,7.900000000000000000e+01
-2.361790000000000056e+00,4.663000000000000256e+00,1.327759999999999962e+01,6.900000000000000000e+01,6.700000000000000000e+01,6.100000000000000000e+01
1.627699999999999925e+00,1.627499999999999947e+00,1.579819999999999958e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01
-5.085039999999999560e-01,5.144709999999999894e+00,1.375580000000000069e+01,1.010000000000000000e+02,1.080000000000000000e+02,1.140000000000000000e+02
2.245379999999999932e+00,1.658639999999999892e+00,1.602980000000000160e+01,1.010000000000000000e+02,9.300000000000000000e+01,8.200000000000000000e+01
-3.191669999999999785e+00,5.322659999999999947e+00,1.274789999999999957e+01,1.080000000000000000e+02,1.190000000000000000e+02,1.230000000000000000e+02
2.804079999999999906e+00,1.660509999999999931e+00,1.622909999999999897e+01,1.080000000000000000e+02,1.050000000000000000e+02,9.300000000000000000e+01
-1.521630000000000038e+01,-3.835350000000000037e+00,3.293569999999999709e+01,1.120000000000000000e+02,1.140000000000000000e+02,7.400000000000000000e+01
9.897829999999999684e-01,1.695810000000000040e+00,1.553669999999999973e+01,5.700000000000000000e+01,5.600000000000000000e+01,5.400000000000000000e+01
-1.638489999999999824e+01,-3.334799999999999986e+00,3.254879999999999995e+01,8.200000000000000000e+01,9.100000000000000000e+01,4.400000000000000000e+01
1.944550000000000001e+00,1.681329999999999991e+00,1.590279999999999916e+01,6.500000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+01
1.902930000000000010e+00,-1.582539999999999988e-02,1.637979999999999947e+01,1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02
-3.966029999999999833e-01,1.738040000000000029e+00,1.498160000000000025e+01,1.950000000000000000e+02,2.100000000000000000e+02,2.150000000000000000e+02
1.201300000000000034e+00,1.768579999999999874e-01,1.598290000000000077e+01,4.100000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01
4.291870000000000296e+00,1.708420000000000050e+00,1.672380000000000067e+01,1.250000000000000000e+02,1.340000000000000000e+02,1.310000000000000000e+02
