# kapture format: 1.1
# X, Y, Z, R, G, B
3.111776939075432935e+01,3.086574390741785123e+01,8.842483785364247950e+00,1.100000000000000000e+02,1.010000000000000000e+02,9.200000000000000000e+01
2.576005766876852832e+01,3.348654384503184644e+01,1.185138119355713648e+01,1.280000000000000000e+02,1.120000000000000000e+02,1.050000000000000000e+02
2.494893695739449768e+01,1.869217988682711251e+01,1.250919502979570908e+01,1.170000000000000000e+02,1.070000000000000000e+02,9.800000000000000000e+01
1.151259613796520753e+01,2.978202088187396512e+01,1.371713472928500899e+01,2.280000000000000000e+02,2.070000000000000000e+02,1.810000000000000000e+02
1.252600420188978525e+01,2.917850137524583332e+01,1.939444934174575863e+01,7.400000000000000000e+01,6.100000000000000000e+01,5.300000000000000000e+01
2.634819692968947891e+01,3.522220196624229516e+01,7.657132777257526612e+00,5.900000000000000000e+01,5.400000000000000000e+01,4.900000000000000000e+01
9.298561684865379817e+00,2.855574242932427254e+01,1.271436606667981373e+01,8.300000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01
2.795444467444368897e+01,3.288292528955687288e+01,1.585843575242573422e+01,1.010000000000000000e+02,9.200000000000000000e+01,8.700000000000000000e+01
1.157395004135323902e+01,2.987968218953331601e+01,1.666578173428088405e+01,3.300000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01
2.773014682456227931e+01,1.934431784549415312e+01,1.192280573689450129e+01,1.930000000000000000e+02,1.760000000000000000e+02,1.520000000000000000e+02
2.454922019223555196e+01,3.531054960951251331e+01,9.259076710610477434e+00,1.430000000000000000e+02,1.460000000000000000e+02,1.450000000000000000e+02
2.198530220649426070e+01,3.804456120244896766e+01,2.160467956634573738e+01,7.600000000000000000e+01,7.300000000000000000e+01,6.600000000000000000e+01
3.118137249561579338e+01,2.988973961418190228e+01,2.300742607648374616e+01,4.400000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01
2.210246975512503909e+01,3.808911008342886362e+01,2.355538710290095850e+01,3.700000000000000000e+01,2.600000000000000000e+01,2.200000000000000000e+01
2.161052736374373495e+01,3.638832306134803929e+01,1.671917974203242352e+01,1.360000000000000000e+02,1.310000000000000000e+02,1.280000000000000000e+02
2.404246016532162855e+01,3.699310222530871073e+01,2.457177647958767963e+01,4.400000000000000000e+01,3.600000000000000000e+01,3.100000000000000000e+01
3.058803483392955158e+01,3.194315347115328407e+01,1.286318992569069586e+01,8.800000000000000000e+01,7.600000000000000000e+01,7.300000000000000000e+01
1.934960119677369050e+01,3.916939374358100423e+01,2.230145212097777829e+01,2.300000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+01
3.085072227039021087e+01,3.274016243342811094e+01,2.454926501519002358e+01,3.000000000000000000e+01,3.200000000000000000e+01,2.300000000000000000e+01
2.016718987972457100e+01,3.721050278082522311e+01,1.862030307016592090e+01,1.210000000000000000e+02,1.120000000000000000e+02,1.030000000000000000e+02
1.168834037209475163e+01,2.954195981499447399e+01,1.233707952766581073e+01,1.560000000000000000e+02,1.370000000000000000e+02,1.200000000000000000e+02
2.182630847077365388e+01,3.692746737094537934e+01,1.558066429757645821e+01,5.100000000000000000e+01,4.100000000000000000e+01,3.800000000000000000e+01
2.598443434718505785e+01,3.381632869354114490e+01,1.893097443603411278e+01,1.190000000000000000e+02,1.090000000000000000e+02,1.050000000000000000e+02
2.187562144005414311e+01,3.832999355330718316e+01,2.588736224677810327e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01
2.297333104571498552e+01,3.619019273641008994e+01,1.331437417987336502e+01,1.520000000000000000e+02,1.380000000000000000e+02,1.360000000000000000e+02
2.512539783819546813e+01,3.415115055192647020e+01,1.409987672124238856e+01,1.480000000000000000e+02,1.350000000000000000e+02,1.270000000000000000e+02
3.032976772321760706e+01,3.314343145783261946e+01,2.267308288945719141e+01,7.500000000000000000e+01,5.600000000000000000e+01,3.900000000000000000e+01
2.755435089494514145e+01,3.493921780400125243e+01,2.595788179494113024e+01,3.200000000000000000e+01,2.300000000000000000e+01,1.800000000000000000e+01
3.116611507193490027e+01,3.216462409967068226e+01,1.511328509551025334e+01,1.230000000000000000e+02,1.140000000000000000e+02,1.120000000000000000e+02
2.309580081280682506e+01,3.734155422703179994e+01,2.439120726459428212e+01,8.500000000000000000e+01,6.900000000000000000e+01,5.200000000000000000e+01
2.471741058808047597e+01,2.081239439885964160e+01,2.008325748269865940e+01,1.060000000000000000e+02,9.700000000000000000e+01,8.200000000000000000e+01
2.556051280247211110e+01,2.141776428107373320e+01,2.430633204570742478e+01,1.070000000000000000e+02,9.300000000000000000e+01,8.400000000000000000e+01
2.796434756025423951e+01,3.450518585605748001e+01,2.326311770602560713e+01,8.700000000000000000e+01,6.700000000000000000e+01,5.900000000000000000e+01
2.932682393134790644e+01,3.365854245930402300e+01,2.339679195267898137e+01,5.300000000000000000e+01,3.500000000000000000e+01,2.900000000000000000e+01
2.927654972953108370e+01,3.372463707375244724e+01,2.313626284074034345e+01,1.030000000000000000e+02,8.800000000000000000e+01,7.300000000000000000e+01
2.496566746904128919e+01,3.568988940169609947e+01,7.325801499865185029e+00,1.070000000000000000e+02,1.000000000000000000e+02,9.500000000000000000e+01
3.163225105578840868e+01,3.059723943082963160e+01,1.867025173013753303e+01,4.000000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01
2.484254824353971358e+01,3.489243241223198311e+01,1.192867132067905267e+01,1.220000000000000000e+02,1.060000000000000000e+02,9.800000000000000000e+01
2.920891118770921935e+01,3.375728964164018464e+01,2.422858954226678918e+01,1.000000000000000000e+02,8.400000000000000000e+01,6.700000000000000000e+01
3.022495507440459406e+01,3.319270974056522761e+01,2.208868491021152991e+01,7.100000000000000000e+01,4.800000000000000000e+01,3.100000000000000000e+01
2.646678780091442107e+01,3.520553079195948243e+01,2.173129316050660265e+01,4.800000000000000000e+01,3.700000000000000000e+01,4.200000000000000000e+01
2.566413891123625390e+01,3.624352686026347214e+01,2.879644141930735302e+01,1.100000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00
2.382691700795833611e+01,3.538137340566708389e+01,1.451964289477029446e+01,8.500000000000000000e+01,7.300000000000000000e+01,6.900000000000000000e+01
3.085821637463084599e+01,3.255706418686682468e+01,1.711436359935108698e+01,4.000000000000000000e+01,3.000000000000000000e+01,2.300000000000000000e+01
1.964576519026268997e+01,3.816707385101255312e+01,1.270206962890509672e+01,8.400000000000000000e+01,9.800000000000000000e+01,1.090000000000000000e+02
9.266260135108460361e+00,2.886033432262414777e+01,1.915420891515186952e+01,1.070000000000000000e+02,9.700000000000000000e+01,8.600000000000000000e+01
2.564714294625611046e+01,3.440977978141668103e+01,1.509903113796633889e+01,5.000000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+01
2.260148718193187634e+01,3.605568002330255695e+01,1.493820202851569690e+01,1.240000000000000000e+02,1.190000000000000000e+02,1.140000000000000000e+02
9.364545001625531384e+00,3.162925289468139667e+01,1.721555112678107946e+01,6.000000000000000000e+01,5.000000000000000000e+01,4.200000000000000000e+01
2.165381174862513802e+01,3.694370246755153175e+01,1.307673186144195121e+01,2.530000000000000000e+02,2.460000000000000000e+02,2.330000000000000000e+02
1.849889169593268790e+01,3.833078391707055488e+01,1.815948943253693315e+01,5.200000000000000000e+01,4.100000000000000000e+01,3.500000000000000000e+01
2.508878133516966358e+01,3.608908552253919311e+01,2.166998104556296667e+01,5.500000000000000000e+01,5.100000000000000000e+01,5.500000000000000000e+01
2.369337587897814501e+01,3.647545265211628873e+01,1.298865056329752399e+01,2.080000000000000000e+02,1.920000000000000000e+02,1.760000000000000000e+02
2.036897685838430760e+01,3.797018456306211931e+01,1.387735878205272222e+01,1.220000000000000000e+02,1.210000000000000000e+02,1.190000000000000000e+02
3.074224646287294149e+01,3.244013403061087075e+01,1.483700591875024521e+01,6.500000000000000000e+01,5.500000000000000000e+01,5.400000000000000000e+01
2.451752993212879872e+01,3.469921791031682545e+01,1.183890889554152892e+01,1.240000000000000000e+02,1.080000000000000000e+02,9.600000000000000000e+01
9.357068794966794556e+00,3.152249925937777419e+01,1.783648860845839934e+01,6.600000000000000000e+01,5.500000000000000000e+01,4.600000000000000000e+01
2.122314687033288294e+01,3.727425085975406915e+01,1.207931017469696044e+01,1.890000000000000000e+02,1.680000000000000000e+02,1.500000000000000000e+02
2.012912476364471104e+01,3.826726429465401935e+01,1.547014701199658226e+01,1.240000000000000000e+02,1.220000000000000000e+02,1.250000000000000000e+02
2.226690542422445773e+01,3.602185850374171139e+01,1.601927023972804065e+01,1.250000000000000000e+02,1.160000000000000000e+02,1.170000000000000000e+02
2.108672092148532329e+01,3.769048117464235759e+01,1.432789187250908292e+01,1.060000000000000000e+02,9.500000000000000000e+01,9.300000000000000000e+01
2.699793733728569478e+01,3.298154268353606966e+01,1.912994280193997909e+01,9.200000000000000000e+01,7.800000000000000000e+01,6.900000000000000000e+01
8.948172121968177350e+00,3.159442434316070347e+01,1.278740066156272803e+01,2.080000000000000000e+02,1.910000000000000000e+02,1.710000000000000000e+02
2.027833798379823094e+01,3.775899573323996350e+01,1.522786460814660892e+01,1.080000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02
3.033547865788127851e+01,3.264184537259524888e+01,1.509065083037394928e+01,1.320000000000000000e+02,1.250000000000000000e+02,1.190000000000000000e+02
2.971159817508253553e+01,3.350787083493770524e+01,2.628427704782752627e+01,1.800000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01
2.973385112495166993e+01,3.185444146385234276e+01,1.788821984455571368e+01,8.200000000000000000e+01,6.800000000000000000e+01,5.800000000000000000e+01
2.982147950593486030e+01,3.275556099459183912e+01,1.170355430837777355e+01,8.000000000000000000e+01,6.600000000000000000e+01,5.300000000000000000e+01
2.927486278987492696e+01,3.341908334072279985e+01,1.585824786944636600e+01,7.200000000000000000e+01,6.300000000000000000e+01,6.000000000000000000e+01
1.926565168640981085e+01,3.842497837739672661e+01,1.208972460649815872e+01,1.150000000000000000e+02,1.030000000000000000e+02,9.400000000000000000e+01
2.131619469127951305e+01,3.717568143494474242e+01,1.286022852705060693e+01,2.480000000000000000e+02,2.370000000000000000e+02,2.210000000000000000e+02
2.006248120306239713e+01,3.835540085993871884e+01,1.576345695177517925e+01,6.800000000000000000e+01,5.700000000000000000e+01,5.600000000000000000e+01
9.382151921447984932e+00,2.894983397681856729e+01,1.842723536601705092e+01,2.550000000000000000e+02,2.460000000000000000e+02,2.250000000000000000e+02
2.773100614672218356e+01,3.475227078122382096e+01,2.316614813329584521e+01,4.200000000000000000e+01,3.500000000000000000e+01,3.800000000000000000e+01
1.921332109997805304e+01,3.334472530725911099e+01,2.822025317908383002e+01,9.300000000000000000e+01,7.900000000000000000e+01,6.700000000000000000e+01
2.399144613573157869e+01,3.486396610189728307e+01,1.360024805868742526e+01,2.490000000000000000e+02,2.400000000000000000e+02,2.320000000000000000e+02
2.844246048121404158e+01,3.202808918556448958e+01,1.918541510174044618e+01,7.500000000000000000e+01,5.900000000000000000e+01,4.900000000000000000e+01
2.998855198203294137e+01,3.333861273157865668e+01,2.178289691748971180e+01,8.700000000000000000e+01,6.900000000000000000e+01,4.900000000000000000e+01
3.172872723260383054e+01,3.182350639841074624e+01,1.249300608160590897e+01,6.300000000000000000e+01,5.500000000000000000e+01,5.000000000000000000e+01
2.526135603957463971e+01,2.137452047248695663e+01,1.921688398121294128e+01,6.100000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+01
2.456571584219784299e+01,1.867459639003740790e+01,6.798309663242535272e+00,1.730000000000000000e+02,1.630000000000000000e+02,1.510000000000000000e+02
2.245519925622893354e+01,3.537287022414297866e+01,1.245467853080604392e+01,1.370000000000000000e+02,1.200000000000000000e+02,1.060000000000000000e+02
3.003906618268739948e+01,3.269783418511900663e+01,1.299677701506152872e+01,8.300000000000000000e+01,7.000000000000000000e+01,6.400000000000000000e+01
2.347964150166936292e+01,3.520222923684843863e+01,1.284874215884135218e+01,1.430000000000000000e+02,1.290000000000000000e+02,1.200000000000000000e+02
2.582948425194251740e+01,3.579072733837812592e+01,2.217185189009447654e+01,1.070000000000000000e+02,8.900000000000000000e+01,6.500000000000000000e+01
2.061800630865679196e+01,3.827297047385128081e+01,1.664208495994859405e+01,4.200000000000000000e+01,3.200000000000000000e+01,2.700000000000000000e+01
2.719104974577255618e+01,3.485273465999517839e+01,2.250247714497819018e+01,8.300000000000000000e+01,8.600000000000000000e+01,9.100000000000000000e+01
2.764474659240431365e+01,3.460143722365901198e+01,2.241085900495348326e+01,8.200000000000000000e+01,8.400000000000000000e+01,9.100000000000000000e+01
2.572225328470724293e+01,3.602613947296838148e+01,2.600816366459912388e+01,3.600000000000000000e+01,2.500000000000000000e+01,1.900000000000000000e+01
2.134174928458097398e+01,3.729352849642943823e+01,1.242252963886173767e+01,2.400000000000000000e+02,2.270000000000000000e+02,2.090000000000000000e+02
2.719104974577255618e+01,3.485273465999517839e+01,2.250247714497819018e+01,8.300000000000000000e+01,8.600000000000000000e+01,9.100000000000000000e+01
2.342444216327882245e+01,3.639618522975856507e+01,1.506895469392876130e+01,1.460000000000000000e+02,1.390000000000000000e+02,1.330000000000000000e+02
2.954730891499664835e+01,3.362224292405864645e+01,2.369694216931931763e+01,3.000000000000000000e+01,2.800000000000000000e+01,3.500000000000000000e+01
2.764524693243706821e+01,3.469356012135597922e+01,2.349621616729930906e+01,7.300000000000000000e+01,7.200000000000000000e+01,7.700000000000000000e+01
1.222706817442596972e+01,3.033788417968106543e+01,2.386288209552393624e+01,1.080000000000000000e+02,9.400000000000000000e+01,8.500000000000000000e+01
2.432565317186214315e+01,2.134120070607722397e+01,1.971610272185230173e+01,6.400000000000000000e+01,5.400000000000000000e+01,4.500000000000000000e+01
2.034362824800519576e+01,3.672961223459968494e+01,1.880924886651618522e+01,7.200000000000000000e+01,5.500000000000000000e+01,4.600000000000000000e+01
3.150432168143861489e+01,3.025276579919989572e+01,1.666941452522347333e+01,2.000000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01
2.475301371503865155e+01,1.985552083427840842e+01,5.612973368121020989e+00,5.500000000000000000e+01,4.800000000000000000e+01,4.300000000000000000e+01
2.501547162961688286e+01,2.133932598607155384e+01,1.947848446851974913e+01,1.070000000000000000e+02,9.200000000000000000e+01,7.500000000000000000e+01
6.473487048588270731e+00,2.286380220470312707e+01,2.072678307072870041e+00,1.830000000000000000e+02,1.710000000000000000e+02,1.470000000000000000e+02
1.135985495688067104e+01,2.960861574409535990e+01,1.212516017852783179e+01,2.210000000000000000e+02,1.960000000000000000e+02,1.700000000000000000e+02
9.673037691180848441e+00,3.049409386260336419e+01,1.263394136921466249e+01,2.060000000000000000e+02,1.890000000000000000e+02,1.690000000000000000e+02
3.889609250089520298e+00,2.729438067353169117e+01,4.475504107034755208e+00,8.600000000000000000e+01,7.500000000000000000e+01,5.800000000000000000e+01
2.429597088210617883e+01,1.951194194360827439e+01,3.713966702420942401e+00,1.370000000000000000e+02,1.290000000000000000e+02,1.110000000000000000e+02
2.509170400620019592e+01,1.848303306109997735e+01,9.342634322837557903e+00,2.140000000000000000e+02,2.020000000000000000e+02,1.800000000000000000e+02
2.639437592471954730e+01,1.484405433741221536e+01,1.369738599700657566e+01,1.400000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01
2.942741116973830984e+01,3.311881923050034970e+01,1.525226779038488090e+01,1.240000000000000000e+02,1.170000000000000000e+02,1.110000000000000000e+02
2.553489078490447994e+01,1.462713573611401330e+01,6.102826136791859035e+00,3.700000000000000000e+01,2.700000000000000000e+01,2.500000000000000000e+01
9.796772504824561523e+00,3.061696150592196730e+01,9.415459897321168725e+00,1.830000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+02
2.525682796277819264e+01,2.054164772900108460e+01,1.699056160085510570e+01,1.900000000000000000e+01,1.400000000000000000e+01,1.100000000000000000e+01
2.546509750464372246e+01,1.493707016627723938e+01,1.296442006405658631e+01,7.000000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01
2.685488610569754186e+01,3.470229539504655492e+01,9.168759914574353687e+00,3.600000000000000000e+01,3.100000000000000000e+01,2.900000000000000000e+01
2.375195928896490116e+01,3.461629971989759724e+01,1.928507541444622220e+01,1.490000000000000000e+02,1.400000000000000000e+02,1.300000000000000000e+02
3.191744772777062256e+00,2.979775163409721017e+01,8.814025523790713024e+00,1.760000000000000000e+02,1.950000000000000000e+02,1.750000000000000000e+02
4.079850253319448505e+00,2.774989591387181065e+01,1.074685675911789140e+01,1.840000000000000000e+02,1.580000000000000000e+02,1.270000000000000000e+02
2.750987263308903508e+01,3.251693746335456581e+01,1.219525822132247583e+01,2.520000000000000000e+02,2.410000000000000000e+02,2.230000000000000000e+02
3.345492384552064546e+00,3.083643857716078784e+01,1.467997851709016466e+01,6.600000000000000000e+01,7.200000000000000000e+01,6.000000000000000000e+01
3.017067687388875186e+01,3.316104437418376705e+01,2.618044554181716776e+01,5.500000000000000000e+01,5.200000000000000000e+01,5.100000000000000000e+01
4.659808407261956553e+00,2.945588497481520562e+01,1.220049020585422639e+01,3.000000000000000000e+01,2.600000000000000000e+01,2.400000000000000000e+01
2.430826600256775549e+01,3.741768811574670650e+01,2.217202854080557017e+01,8.700000000000000000e+01,9.300000000000000000e+01,1.010000000000000000e+02
2.453312808856395932e+01,1.686999339419795163e+01,3.908812879711796029e+00,2.310000000000000000e+02,2.190000000000000000e+02,1.910000000000000000e+02
1.378441882332276869e+01,3.118418777853139190e+01,4.429032922596732647e+00,2.400000000000000000e+02,2.330000000000000000e+02,2.040000000000000000e+02
9.680681645321682183e+00,2.907097847460332929e+01,6.160298070382346225e+00,1.980000000000000000e+02,1.830000000000000000e+02,1.620000000000000000e+02
3.348728397961884262e+00,2.936698284648516477e+01,9.037926965839728766e+00,1.480000000000000000e+02,1.650000000000000000e+02,1.460000000000000000e+02
3.145827588923728158e+01,3.307823070268219823e+01,1.182477990525657852e+01,5.300000000000000000e+01,4.400000000000000000e+01,4.300000000000000000e+01
2.553152150260163822e+01,1.866791884610797325e+01,7.785190761385753611e+00,2.420000000000000000e+02,2.280000000000000000e+02,2.020000000000000000e+02
2.043546943288248841e+01,3.815971213378490035e+01,1.125272714993028700e+01,1.740000000000000000e+02,1.600000000000000000e+02,1.490000000000000000e+02
2.743895850452926055e+01,1.921083683849566981e+01,1.462289986286502064e+01,2.090000000000000000e+02,1.860000000000000000e+02,1.640000000000000000e+02
2.350042955076677487e+01,3.009486782664745519e+01,2.946886711028638572e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.500000000000000000e+01
3.106163564452655734e+00,2.945087396827290860e+01,6.454008893663107038e+00,2.190000000000000000e+02,2.100000000000000000e+02,1.840000000000000000e+02
8.095676382033792251e+00,2.903265164725608827e+01,4.520809894088447578e+00,1.160000000000000000e+02,1.110000000000000000e+02,1.050000000000000000e+02
2.054114297585981319e+01,4.047608637721344849e+01,1.538658797520042931e+01,7.000000000000000000e+01,5.700000000000000000e+01,4.900000000000000000e+01
2.266369093862557449e+01,3.850005067672953629e+01,1.157468607294541840e+01,1.100000000000000000e+02,9.000000000000000000e+01,7.600000000000000000e+01
1.031891279756332480e+01,2.719392685057332670e+01,1.916452585208401516e+01,6.400000000000000000e+01,5.100000000000000000e+01,4.200000000000000000e+01
2.560124661759207854e+01,1.486331022045688499e+01,9.793595895457293921e+00,2.470000000000000000e+02,2.320000000000000000e+02,2.030000000000000000e+02
5.218873799303361594e+00,2.886557309585255382e+01,9.935316795307441495e+00,6.600000000000000000e+01,5.300000000000000000e+01,4.600000000000000000e+01
1.031891279756332480e+01,2.719392685057332670e+01,1.916452585208401516e+01,6.400000000000000000e+01,5.100000000000000000e+01,4.200000000000000000e+01
2.713780486166352190e+01,1.414458659353170411e+01,1.239861222040108579e+01,2.360000000000000000e+02,2.260000000000000000e+02,2.040000000000000000e+02
2.785512018821824043e+01,3.492401782949829681e+01,1.122479456610494353e+01,2.540000000000000000e+02,2.540000000000000000e+02,2.430000000000000000e+02
2.526135603957463971e+01,2.137452047248695663e+01,1.921688398121294128e+01,6.100000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+01
8.648616741430149801e+00,3.186633132632614362e+01,1.781449513396834661e+01,1.300000000000000000e+02,1.150000000000000000e+02,1.030000000000000000e+02
9.770175046159550902e+00,3.049748241063943155e+01,8.556965732613596387e+00,1.120000000000000000e+02,9.900000000000000000e+01,8.500000000000000000e+01
2.397239041364382928e+01,1.893785592258126727e+01,1.736818466411746087e+01,5.200000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01
9.394630248687196428e+00,3.180843886726580649e+01,1.573333747235793467e+01,1.280000000000000000e+02,1.210000000000000000e+02,1.190000000000000000e+02
3.893928068879701332e+00,2.805993561323136376e+01,1.072276713804372861e+01,2.290000000000000000e+02,2.060000000000000000e+02,1.750000000000000000e+02
2.685612264980623820e+01,3.222961277464650465e+01,1.838844669463684767e+01,1.080000000000000000e+02,9.700000000000000000e+01,9.300000000000000000e+01
2.428691654849531290e+01,1.886969322755669509e+01,1.682038693809595387e+01,6.100000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
3.670362617341063505e+00,2.975532842968135938e+01,1.317394531900963273e+01,2.190000000000000000e+02,2.540000000000000000e+02,2.380000000000000000e+02
2.539937354468105823e+01,2.119712731745251233e+01,8.217488996194116879e+00,1.480000000000000000e+02,1.400000000000000000e+02,1.310000000000000000e+02
6.286146957603546248e+00,2.802795980980798873e+01,9.996245036226163450e+00,2.430000000000000000e+02,2.290000000000000000e+02,2.030000000000000000e+02
2.931373880494941631e+01,3.304744707781484436e+01,1.231639158864681072e+01,1.300000000000000000e+02,1.250000000000000000e+02,1.220000000000000000e+02
2.525260623171760344e+01,1.514723256421422271e+01,9.753975475537318474e+00,4.500000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01
1.853274172482057836e+01,2.808832483705606364e+01,5.475806437724839881e+00,2.480000000000000000e+02,2.400000000000000000e+02,2.210000000000000000e+02
9.483270554130008634e+00,2.932594064299060577e+01,1.008868051607285210e+01,9.200000000000000000e+01,8.100000000000000000e+01,7.500000000000000000e+01
9.712232877803264941e+00,2.858626411494628883e+01,1.604351929693212497e+01,1.910000000000000000e+02,1.790000000000000000e+02,1.670000000000000000e+02
2.597072482265652482e+01,1.882843108920468111e+01,8.560827686695983374e+00,1.960000000000000000e+02,1.820000000000000000e+02,1.650000000000000000e+02
9.629153519745836221e+00,2.900772238396969627e+01,9.763490891769192714e+00,1.990000000000000000e+02,1.840000000000000000e+02,1.650000000000000000e+02
4.859075104706187531e+00,2.747285072473401257e+01,5.098902317485347169e+00,3.800000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01
5.628283022718648887e+00,2.843639678990967568e+01,6.143968805868021299e+00,1.810000000000000000e+02,1.690000000000000000e+02,1.470000000000000000e+02
9.620035167811312959e+00,3.032300334070152203e+01,1.835388887479567543e+01,3.800000000000000000e+01,2.900000000000000000e+01,2.500000000000000000e+01
2.474866860866772811e+01,1.844020487877902426e+01,1.588749432797957617e+01,2.390000000000000000e+02,2.220000000000000000e+02,2.020000000000000000e+02
2.477025878964818517e+01,1.919386856036918587e+01,1.578298651116210927e+01,3.900000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01
8.165440012553183635e+00,3.147583735245003211e+01,2.124344107793636383e+01,1.970000000000000000e+02,1.840000000000000000e+02,1.760000000000000000e+02
2.677306910537830476e+01,2.446396543440073756e+01,6.736169378931834650e+00,1.600000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01
8.753312294661181880e+00,3.205812918417281310e+01,1.726537825342989407e+01,1.300000000000000000e+02,1.150000000000000000e+02,1.040000000000000000e+02
4.248270638326082427e+00,2.787664482059561877e+01,9.494358090666302985e+00,3.700000000000000000e+01,3.200000000000000000e+01,2.800000000000000000e+01
2.535026687181973415e+01,1.439673805932723027e+01,1.138880954755193109e+01,1.070000000000000000e+02,1.070000000000000000e+02,1.090000000000000000e+02
1.971578407399755051e+01,3.147479002201855991e+01,5.609649321596980265e+00,1.420000000000000000e+02,1.300000000000000000e+02,1.160000000000000000e+02
8.367724213474701855e+00,3.100308097942398078e+01,1.155173683447861421e+01,9.600000000000000000e+01,9.300000000000000000e+01,9.200000000000000000e+01
2.553152150260163822e+01,1.866791884610797325e+01,7.785190761385753611e+00,2.420000000000000000e+02,2.280000000000000000e+02,2.020000000000000000e+02
2.549579535531049501e+01,1.842574547761465809e+01,1.045944216218388512e+01,1.250000000000000000e+02,1.150000000000000000e+02,1.030000000000000000e+02
2.272057597226129033e+01,3.758065839281135823e+01,2.249776632333351145e+01,1.210000000000000000e+02,1.120000000000000000e+02,1.030000000000000000e+02
3.165493869115103820e+01,1.603057910485760118e+01,2.016272539905980565e+01,1.390000000000000000e+02,1.280000000000000000e+02,1.190000000000000000e+02
2.444099603681843291e+01,1.473360354709748066e+01,1.239697393152357918e+01,1.400000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01
8.640061282009007471e+00,2.866296547711574050e+01,5.192012440617683744e+00,7.500000000000000000e+01,6.700000000000000000e+01,6.500000000000000000e+01
1.224324496685414765e+01,3.008532234139627448e+01,4.976151113627848233e+00,1.920000000000000000e+02,1.810000000000000000e+02,1.610000000000000000e+02
2.551144563052868008e+01,1.494330420080058452e+01,7.916897657759211171e+00,2.420000000000000000e+02,2.330000000000000000e+02,2.150000000000000000e+02
3.607069771440889028e+00,2.800996940530728097e+01,5.241567877458997771e+00,5.800000000000000000e+01,5.500000000000000000e+01,5.400000000000000000e+01
8.070315265203177546e+00,3.124570139526287349e+01,1.880124947758282161e+01,1.950000000000000000e+02,1.800000000000000000e+02,1.610000000000000000e+02
2.458928241278820082e+01,1.467679219280804936e+01,1.130404908709330414e+01,1.050000000000000000e+02,1.000000000000000000e+02,1.020000000000000000e+02
2.993318977165013450e+01,2.765818637928769519e+01,1.018346412457634642e+01,9.800000000000000000e+01,8.800000000000000000e+01,8.100000000000000000e+01
2.393904499464655089e+01,3.488126126205143152e+01,1.475673369444048788e+01,2.500000000000000000e+02,2.380000000000000000e+02,2.290000000000000000e+02
3.140638524213853344e+01,2.901295103888441318e+01,1.568412404601863841e+01,7.800000000000000000e+01,6.700000000000000000e+01,6.300000000000000000e+01
2.694027427446964396e+01,1.917400803388348152e+01,1.624160627345543517e+01,2.360000000000000000e+02,2.210000000000000000e+02,2.030000000000000000e+02
1.172052042392222759e+01,3.052230441168217467e+01,8.029636743692735834e+00,2.000000000000000000e+02,1.840000000000000000e+02,1.590000000000000000e+02
1.017788840209622947e+01,2.870841422495895401e+01,2.217313033419927493e+01,2.000000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01
4.359465790222532000e+00,2.740790318810067916e+01,4.934141523953358366e+00,8.400000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01
2.745226874749078050e+01,1.887884892153865835e+01,1.816969915451507944e+01,4.700000000000000000e+01,3.500000000000000000e+01,2.700000000000000000e+01
8.133292402080861905e+00,3.172372952376541377e+01,2.134626133391165581e+01,1.690000000000000000e+02,1.540000000000000000e+02,1.470000000000000000e+02
1.128704974279327544e+01,2.925106268469005144e+01,5.672549368734102870e+00,1.650000000000000000e+02,1.500000000000000000e+02,1.260000000000000000e+02
2.846348234415260858e+00,2.983404977364653732e+01,9.603030794312706675e+00,2.520000000000000000e+02,2.420000000000000000e+02,2.190000000000000000e+02
6.418276458169066778e+00,2.784485382276573162e+01,9.775245110473495203e+00,8.200000000000000000e+01,6.200000000000000000e+01,4.900000000000000000e+01
2.795232679116368857e+01,3.304052628724964080e+01,1.538439488743561867e+01,1.300000000000000000e+02,1.230000000000000000e+02,1.170000000000000000e+02
